Card  42: 93 82  1 75 91 96 45 46 83 37 | 95 77 25 14 65 47 13  8 33  6 81 19 21 84 51 70  9 28 99 73 79 18 67 98 34
Card  43: 71 68 95 76 84 70  4 32 21 52 | 70 11 84 34 41 12 68  7 25 29 44 63 21 80 93 78 67 49 15 76 20 31 52 58 59
Card  44: 10 88 39 58 86 26 31 20 91 82 | 29 11 20 86 63  7 48 85 31 26 13 58 76 44 88 61 10 95 59 91 34 39 82 74 43
Card  45: 54 45 11 44 52 77 71 99 62  7 | 10 33 42 12 89 94 71  5  7 24 85 70 98 45 48 91 32 36 55 22 59 50 15 61  9
Card  46: 82 99 10  8 30  4  6 92 34 79 | 34 23  6 19 59 67 89 90 72 36 39 17 48 73 92 53 88 10 13 46  7 16 56 93 35
Card  47:  4 34 96 75 38 44 25 35 69 99 | 61 84 52 85 40 14  8 16  3 23 45 55 18 76 97 28 83 58 78  7 71 77 30 68 90
Card  48: 28 40 68 14 71  6 34 13 15 75 | 40 22 96 60 47  5 83 36 69 23  2 24 64 66 62 10 15 56 30 90 48 73 17 46 78
Card  49: 54 79 39 26 90 71 63 69 94 55 |  9  4 93 24 28 13 74 42 27 72 38 91 86 88 58 23 95 90 78 21 66 33 35 84 40
Card  50: 47 13 14 51 98 35 26 39  1 50 | 37  7 71 25 81  4 85 41 67 75 88 14 64 69 20 91 27 21 53  8 77 87 59 45 39
Card  51: 72 61 32 55 44 45 36 74 11 27 | 20 66 83 30 75 47 27 54 43 13 81 16 95 93 14 89 62 24 49  4 12 76 98 29 87
Card  52: 45 54 34 73 79 42 87 97 40 24 | 73 75 68 84 79 21 13 37 46 39 20 76 30 85 66 19 82 57 60 88 48 51 86 12 94
Card  53: 58 96 80 26 13 78 42  4 12 47 | 98 55 26 14 90 10 19 91 25  5 59 86 83  9 51 50  7 64 92 82 46 79 75 56 23
Card  54:  3 76 65 73 74 60 88 11 99 82 | 93  1 52 39 80 26 49 59 75 85 47 29  5 43 72 44 27 14 24  7 25 96 37 23 63
Card  55: 83 88 31 40 78 81 66 76 52  6 | 18 15 33 42 64 94 44 11 96 24 28 73 19 97 53 67 99  2 68 77 93 48 92 16 79
Card  56: 79 26 41 14 76 54 90 42 38 28 | 42 95 28 92 36 96 38 90 13 64 87 79 98 26 10 14 73 19 46 54 76  3 93 41 61
Card  57: 81  1 71  5 79 66 36 40 84 25 | 51 64 91 41 63 35 44 70 56 62  1  6 94 55 98 65 88  3 46 73 23 78 38 21 10
Card  58: 41 12 34  3 88 10 90 82 13 39 | 73 23 37  3 10 44 96 66 65 50 75 13 34 35 12 39 82 41 88 84  2 31 90 78 59
Card  59: 67 10 90 14 86 81 84  9 49 41 | 84 22 53 48 67  9 29 49 33 86 16 89 76 10 15 41 90 92 87 32 30 57 27 43 82
Card  60: 80 30 91 19 25  8 61 96 60  2 | 91 52  1  2 30 57 97 10  3 61 78 25 59 82 68 67 31 80 19 60 96 43 34  8 50
Card  61: 49 30 99 51 39 68 19 46 87 37 | 95 64 37 10 66 39 28 69 78 29 36 82 46 49 68 92 17  7 53 25 24 62 90 83 19
Card  62: 99  4 12 30 36 73 77 84 38  6 | 43 90 22 14 34 36 44 93 83 30 41  9 26 58 77  4 73 12 99 23 49  6 95 38 62
Card  63: 15 85 39 41 90 51 66 78 26  8 | 79 28 84 97 34 57 96 14 81 61 56  4 62 22 65 86 27 60 24 74 85 69 17 99 52
Card  64: 79 51 68 73  5 50 37 15 52 82 | 51 31 52 40 81 47 19 79 28 50 73 11 37 15  5 97 48 61 92 34 71  2 20 93 82
Card  65: 24 95 88 25 51 61 87 20 93 86 | 40  7 42 44 98 35 48 13 99 91 46 72 71  6  2  3  4 73 38 10 19 97 94 27 96
Card  66: 64 99  4 71 37  5 21 39 15 75 | 79 45 49 26 88 40 19 21 55 74 10 39 44 38 46 31 87 81 70 60 69 86 78 13 61
Card  67: 23 75 81 64 34 42 17 79 93 96 | 58 33 97 67 78 49 84 99 44 11 19 26 53 29 91 73 20 24 10 74 41 54 16 28 30
Card  68: 54 49 81 76 72 14 84 33 77 31 | 82 15 38 86 58 42  3 51 62 81 21 32 44 89  1 91 10 68 93 87 99  9 35 18 63
Card  69: 10 65 94 12 74 24 80 81 79  3 | 80 12  6 86  8  1 42 74 78  3 91 14 65  9 29 32 37 10 24 38 79 49 16 50 59
Card  70: 36  2 10 43 14 81 42 28 15 78 | 38 10 87 66 33  3 22 20 88 77 47 64 34 49 99 43 36 11 54 14 96 55 28 42 13
Card  71: 36  4 94  3 62 65 25 12  7 87 | 14 55 92 63 16 83 43 73  2 13 36 35 24 11 97 65 26  6 94 44  4  1 25  3 29
Card  72: 60 23 46 97 45 86 59 36 69 80 | 26 55 34 67 71 22 90 62 39 77  7 49  5 82 98 51 25 95 79 18 91 33 85 43 13
Card  73: 91 69 26 14 27 11 44 22 95 32 | 17 98 83 34 74 63 40 10 89 97 12  1 61 26 47 60 23 57 94 20 96 70 25 53 28
Card  74: 29 51 24 56 79  5 45 21 59 69 | 37  7 30 62 79 69 49 21 32 77 83 40 52 53 92 50 27 71 29 31 70 72  8 18 34
Card  75: 77 89 24 76  4 49 92 47 58 40 | 63 69  5 96 23 60 82 22 14 75 42 52 25 33 12  2 10 87 73 44 91 84 95 17 27
Card  76: 76 59 14 44 49 72 93  8 23 79 | 67 46 55 80 86  6 66  3 25 94 53 62 69 87 83 12 11  4 18 30 14 15 38 74  9
Card  77: 35 34 22  7 47 40 20 81 70 57 | 41 23  5 93 53 69 84  6 87 88 16  8 95 19 76 15 71 31 42 75 86 18 56 45 64
Card  78: 87 11 18 74 85 27 24 39 56  7 | 89 84 36 33 82  6 86  4 15 91 14 53 67 52 46 92 98 16 58 59 45 12 88 25 97
Card  79:  4 30 73 48 86 59 22 44 79 32 | 66 71 29 23 39 12 19  2 15 90 17 52 78 24  1 26 91 45 27 77 65 98 33 14 99
Card  80:  7 20 74 88 14 70 48 69 34  2 | 17 55 80 93 71 48 41 88 10  9 99  7 70 69 34 25  2 61 20 14 27 74 65 63 60
Card  81: 45 82 31 63 18 70 73 54 37 38 | 51 47 38 13 63 49  7 44 45 18 37 21 73 87 53 70 82 95 90 27 50 12 30 54 31
Card  82: 46 98 23 65 74  4  9  8 88 34 | 23  8 95  2 59  4 27 34 88 90 19 58 74 48  9 38 98 73 33 46 65 15 55 87 32
Card  83: 54 29 67 80 35 12 46 23 92 87 | 41 76 95 20 12 32  4 15 94  6 87 81 30 17 54 56 71 43 52 86 92 35 77 14 57
Card  84: 62 43 39 26 88 86 77 75 81 83 | 20 39 69 41 62 26 77 75 86 88 16 89 28 78 97 43 76 46 23 81 83 60 21 91 98
Card  85: 67 93 23 99 55 97  1 59 90 88 | 21 62  4 48 39  6 91 44 86 57 38 25 77 30 73 29 12 94 42 14  5 65 78 36 85
Card  86: 96 69 83 51 97 47 23 13 87 77 | 41 51 69 82 97  8 31 47 83 46 23 13 50 96 77 36 24  4 76 53 87 40 66 71 43
Card  87: 21 67 38 37 13 27 10 49 44 25 | 46 80  8 26 10 93 14 18 65 64 21 37 31 30 32 51 22 53 59 55 82 71 45  6 88
Card  88: 14 64 25 76 73 96 84 50 12 51 | 14 51 90 96 16 26 50 64 55 58 59  3 62 25 29 73 98 84 79 33 76  8 24 74 80
Card  89: 48 53 61  5 22 99 42 89 84  4 | 82 99 77 90  3 75 66  8 60 42 91 97 78 33 21 43 16 36 84 39 54 62 86 58 89
Card  90: 94 36 98  4 69 33 51 23 68 84 | 71 22 77 98 44 78 11 21 73 46 39 55 70 30 56 81 88 16 58 37 48 17 34 72 26
Card  91: 48 73 85 37 83  4 47 66 70 64 | 80 44 70 46 62 71 49 52 78 25 84  6 26 19 32 43 94 17 63 28 88 20 33 41  8
Card  92: 36 10 48 80 17 55 82 21 18 93 | 65 27 45  5 88 92 26 76  6 94  4 16  3 99 89 11  1 39 84 68 17 73 90 82 25
Card  93: 88 39 90 38 62 91 61 96 59 50 | 61 24 98 26 16 62 83 43 96 33 77 32 57  3 85 71 65 84 88 50 46 75 64 20  5
Card  94: 71 64 66 13 36 38 55 97 21 83 | 98 67  8 46 33 88 55 43 91 58 56 99 20 61 71 68 19 15 95 94 25 14 93 66  3
Card  95: 35  2 46 93 51 78 42  4 61 30 | 96 63 19 92 80 35 47 71 54 26 91 57 33 22 59 68 70 79 64 20 93 12 38 81  4
Card  96: 39 53  6 23 86 80 18 95 55 78 | 82 60  7 63 41 13 65 25 56 48  3 69 62 61  5 29 51 42 36 40 11 89 47 86 44
Card  97: 57 96 95 85 60 14  1 94 62 48 | 84  7 87 58  2 98 77 38 23  5 29 11 49 31 47 36  4 80 78 88 35 19 26 81 68
Card  98: 57 84 27  1 55 54 71 51  8 41 | 47 40  6 48 86 49 79 92  3  4 94 26 36 46 67 21 75  7 13 83 42 29 99 33 78
Card  99: 64  6  4 70 11 74 35 42 15 67 | 58 89  1 14 88 91 53 78 80  7 27 60 47  3 20 63 17 18 57 23 45 93 39 48 44
Card 100: 90 66 47 68 55 83 91 70 71 87 | 88 71 87 70 29 39 55 66 83 47 11 94 53 91 76 65 90 81 23 82 63 73 25 68  8
Card 101: 30 31 71 76 54 86 83 79  6 16 | 55 97 37 83 47 16 21 30 26 61 56 79 94 22 71 96 28 86 69 31 33 80 20 40 23
Card 102: 74 85 28  9  7 14 31 27 82 64 | 28 68 63 12 10 79  1 21 45 47 35 37 61 18 85 38 14 67 54 93 94 16 39 98 32
Card 103: 74 94 66 75 91 23 79 20 81 40 | 20 88 44 54 81 26  5 60 25 70 53 12 48 40 79 91 75 94  2 63 74 51 21 66 23
Card 104: 52 81 45 68 24 62 33 10 47 37 | 77  3 62 54 98 26 24 29 79 34 38 85 82 52 20 45 37 74 81 10 47 68 31 71 33
Card 105: 10 75 54 25 42 45 26 77 20 72 | 85 70 54 45 59 88  8 25 20 26  5 11 40 58 78 72 83 77 19 75 42 10 76 63 49
Card 106: 67 21 57 52 97 11 92 98 84  5 | 15 17 81 12 19 52 40 58 79 76 20 71 43 35 49 86 87 47 36 32 85 72 95 26 22
Card 107: 14 95  7 49 25 81 17 69 44 21 | 94 44 22 39 56 91 36 55  5  1 92 79 41 35 97  4 24 66 31 30 75 81 18 29 93
Card 108: 27 61 25 20 56 52 80 14 23 26 | 54 52 23 27 57 59 50 46 36 25 24 80 42 38 92 14 67 26 20 95 56 61 63 53 85
Card 109: 84 33 38 94 69 50 20 70 85 53 | 54 71 53 67 87 85 50 31 33 74 70 34 20 27 73  2 78 96 66 84 69 94 38 98 41
Card 110: 65 88  9  5 98 24 19 41 71 48 | 55 13 47 77 78 82 39 31 42 92 58 67 56  6 74 20 65 85 71 61 75 43 98 45 69
Card 111: 47 42 15 94 31 98  2 26 40 70 | 83 84 55 25 93 33  2 15 47 26 38 98 51 34 79 12 70 42 31  7 45 59 94 40 62
Card 112: 17 54 23 67 79 19 52 39  3 11 | 33 87 91 43 93 46 22 77 55 94 15 32  1 85 16 56 83  4 24 26 92 86 89 18 34
Card 113: 14 41 24 81 88 56 91 39 10 22 | 78  5 84 68 66 64 28 54 39 88 48 72 47 26 11  2 99 60 35 21 87 76 81 65 45
Card 114: 26 84 47 95  8 41 89 69 53 82 | 50 84 57 95 16  8 25 47 98 73 87 40 55 72 49 41 78 26 32 35 89 85 82  3 61
Card 115: 66 60 16 37 30 90  8 22 10 38 | 68 13 22  6 87 90 75 36  7 99  5 80 73 86 85 41 16 62 24 67 53 89 26 51 25
Card 116: 57 84 47 89 87  1 58  2  5 95 | 14 36 47 25 31 94 78 23 27 95 58 71  2 99 89 53 49 57  1 92 11  5 84 87 34
Card 117: 47  9 33 16 46 65  3 21 67 36 | 65 90 17 74 89 72 28 79 53 36 91 96 57 80 33 32 67  2 46 11 56  9 21 16 47
Card 118: 30 36 18 75 88  1 65 55 32 13 | 61 71 65 75 13 79 94 78 32 52 18 53 50 58 25 36 55 30 42 85 88 81 29  1 62
Card 119: 32 89 63 65 84 94 12  9 83  4 | 38 39 88 19  7 68 90 52 18 53 81 33 11 24  8 37 65 48  2 23 43 57 73 12 36
Card 120: 24 41  1 67  5 11 56 31 81 63 | 33 18 75 43 15 65 46 35 45 80 94  7 16 89 34 58 47 97 90 70 62 98  2 78 12
Card 121: 40 76 87 60 98 22 17 16 11 36 | 33 98 25 16 39 90 22 66 67 17 12 11 53 40 19 30 24 65 21 89 51 36 58 87 26
Card 122:  7 51 53 79 47 24 11 30 90 62 | 90  9 60 27 89 88 91 68 75 92  7 73 98 61 19 18 85 31 34 41 48 82 58 84  4
Card 123: 20  7 68 93 23 67 62 86 27 58 | 46 59 51 48 53 11 38 64  3 43 23 66 20 54 97 79 24 33 37 56  8 35 81 80 92
Card 124: 99 65 89 57 22 13  1 61 38 53 | 28 26 24 84  6 10 76 96 38 83 33 43 68 39 69 42 17  7 74 19 95 13 85 27 59
Card 125: 68 41 55 45 60 12 77 85 78 20 |  5 25 16 80 38  9 74 88 93 66 89 54 24 33 43 40 27 11 48 15 32 23 20 37 26
Card 126: 70 74 62 78 83 54  7 21 10 69 |  1 26 47 64 72 12 49 45 17  4 55 51 36 33 35 40 99 37 98  9 73 10 66 94 62
Card 127: 99 70 18  7 85 26 21 78 33 90 | 48 74 49 64  2 98  8 73 80 84 56 36 53 23  4 14 72 86 67 11 85 38 15 46 34
Card 128: 25 21 22 12 73 57 15 84 60 64 | 27 59 87  3 29  1 41 31 42 37 79 93 50 54 24 34 49 98  8 97 67 39 78 46 44
Card 129: 91 68 51 17 22 53  8 48 72  9 | 49 47 26 89 11 75 16 57 21 94 66 13 82 50 32 71 70 14 64 97 23 15 35 31 56
Card 130: 74 23 12 96 65 59 56 97 84 21 | 93 41 55 76 42  4 10 49 34 68 94 14 67 81 31 61 71 35 57 99 16 66 72 43 77
Card 131: 96 46 18 57 22 31 64 94 51 25 | 82 64 85 10 73 44  4 19 45 25 61 46 43  3 57 31 66 94 13 51 18 96 22  5 41
Card 132: 13 62  3 76  6 86 17 33 51 54 | 62 67  6  1 21 46 11 92 58 86 75 12 17  8 51 66 22 40 43 74 13 57 54 28 94
Card 133: 72 59 94 60 61 84 89  1 16 95 | 41  2 40 97 50  4 73 27 57 95  5 26 45 32 13 79 31 78 89 59 37  1 28 67 74
Card 134:  7 98 61 82 73 64 26 21 51 99 | 26 41 98 80  6 97 12 99 37 78  8 82 90  5 92 13 88 61 73 51 77 21 64 58  7
Card 135: 22 99 73 52 30  5 97 54 35  3 | 59 88 89 47 10 49 14 57  4 98 38 63 56 55 99 73 94 91 68 77 83 78 11 95 71
Card 136: 67 20 79 13 42 50 44 52 61 24 | 90 24 61 54 23 58 20 67 79 91 32 52 42 78 10 13 69 50 95 97 11 44 34 53 19
Card 137: 90 62 97 30 93 75 64 73 11 58 | 83 68 33 95 66 30 11 60 14 71 91 55 97 32 85 58 86 64 89 93 79 90 76 75  4
Card 138:  6 99 44 65 33 95 34 13 57 23 | 66 13  6 79 48 92 65 23  5 99 14 22 17 33 39 85 73 89 28 44 49 57 30 95 34
Card 139:  6 66 63 96 36 86 18 37 75 98 | 66 71  2 29 44 21 70 16 76 32 36 49 83 48 68 63 99 54 58 27 41 60 92 78 57
Card 140: 10 28 55  3 58 40 89 25 54 84 | 74  8 84 34  7 36 11  5 51  6 96 41 52 79 24 44 13 29 43 78 71 88 86 27 63
Card 141: 33 71 91  3 54 19 81 89 31 22 | 28 36 27 58 33 32 81 16 10 26 87 73  3  6 89 59 67 86 77 60 31 71 51 61 88
Card 142: 24 42 51 12 25 72  5 30 11  6 | 16 33 27 73 10 98 14 62 80 65 55  7  1 56 22 17 71 52 61 15 37 40  4  3 46
Card 143: 33  2 83 69 51 73 22 25 48  5 | 80 90 30 75 61 53 74 70 26 97 62 37 59 72 49 27 34 71 36 32 43 88 24 96 14
Card 144: 17 37 27 89 24 19 18 26 92 99 | 86 19 35 27 31 32 92 68 43 89 29 33 18 17 11 39 50 69 88 12 14 83 66 74 22
Card 145: 85 21 39 45 13 67 49 12 55 16 | 20 99 89  1 38 67 91  7 12 64 81 70 45 36 63 46 86 93 56 30 92 77 21  8 10
Card 146: 74 88 82 11 66 39 25 38 23 76 | 26 34 91 17 65 30 59 25 23 27 79 68 43 89 31 28 51 52 41 54 72  4 84 77 98
Card 147: 77 49 92 97 24 39 62 67 17 33 | 92 15 32 41  4 37 22 11 80 47 69 79 98 58  6  5 34 99 76 28 64  7 46 14 78
Card 148: 44 86 97 38  7 80 56 87 71 52 | 65  6 63 61 73  3 11 28 41 80 43 16 34  9 81 21 70 90 55 22 35 59 53 19 27
Card 149: 94  7 36 19 18 24 96 63 15 40 | 88 90 26 67 25 38  6 27 11 76 43 79 22 58 16 34  7 62 61 47  5 21 52 23 89
Card 150: 21 51 14 62  1 41 47 98 80 91 | 89 97 40 61  3 42  8 66 56 96 73 34 57 90 32 43 69 59 86  2 10 81 38 68 95
Card 151: 88 76 48 50 96 45 60 20 29 43 | 94 38 14  8  1 55 32 69 28 65 99 73 18 53 62 70 98 36 81 47 22 10 66 51  6
Card 152: 87 35 36 96 16 18 82 52 57 79 |  8 20 48 53 52 30 66 87 35 50 96 14 28 92 94 16 13 18 67 36 42 82 57 79  1
Card 153:  5 30 59 16 45 99  3 22 74  9 | 10 99 74  1 20  9 66 37 83 93 73 81 49 85 42 32 30 79 46  5  4 17 51  8 48
Card 154: 80 86 75  1 70 32 22 99 56 89 | 29 78 63 19 58 15 37 89 74 21 99 95 59 77 88 27 66  1 23 90 26 16 11 80 35
Card 155: 91  9 40 34 50 81 86 60 17 14 |  2 16 14 31 50 73 40 58 91 99 24 86 48 17 60 78 55 12 81 52  9 26 82  1 11
Card 156: 70 22 52 82 53 92 67  6 21 94 | 80 53 67 92  6 21 94 88 87 47 22 70 12 98 95 33 59 56 81 38 82 27 72 49 52
Card 157: 27 44 77 45 98 82 65 58 29 13 | 87 80 79 95 24 93 68 65 60 36 13 45 61 40 26 10 98 82 59 86 77  5 19 29 30
Card 158: 23 90  5 65 95 97  8 77 93 96 | 90 18 17  3 93 48 43 39 96 74 60 77 28 34  2 65 21 52  5 97  8 95 57 38 23
Card 159: 96 10  2 81 46 48 14 43 64 51 | 19 35 71 16 64 46 10 51 39 50 80 90 43 14 94 96 48 47 78  2 38 89 81 91  8
Card 160: 92  6 88 20 98 86 96 60 90 58 | 62 20 60 16 24 15 50 34 59 48 98 38 36 22  6 61 91 78 70 23 92 86 42 85 41
Card 161: 30 77 95 53  8 71 11 29 82 75 | 49 61 11 40 38 50 75 51  4 93 33 99 15 53 60 71 65 66 63 19 48 10 42  8 82
Card 162: 45 21 66 80 60 62 28 22 65 25 | 22 38  4 43 25 21 90 34 60 95 19 55 26 57  3 11 84  5 56 82 77 62 98 80 23
Card 163: 24 15 99 45 61 41 18 83 85 82 | 15 81 97 22 27 91 25 11 83 29 40 50 41 90 59 45 26  9 84 35 99 69 47 37 73
Card 164: 22 29 33 84 26  5 44  1  6 40 | 10 26  1 29 84 55 93  6  8 40 50 44 68 52 24 49 77  5 51 74 65  2  3 76 22
Card 165: 98 11 87 88 63 12 18  1 52 78 | 10  1 86  8 52 79 33 59 92 55 58 63 12 95  5  3 19 57 68 35 98 48 16 40 81
Card 166: 76  7 40 60 75  3 92 79 10  1 | 63 16 86 87 13 60 75 64 36 76  6 70 98 12 95 48 21 89 50 58  8 24 65 84 71
Card 167: 76 23 64 82  8 54 66 11 93 67 | 19 65  3 87 69 21 43 36 33 90 93 79 61 48 32  2 31 70 37 40 75 78 13 80 39
Card 168: 46 11 69 68 92 47 57 54 91 75 | 10 75 92  3  2 44 88 72 66 74 54 33 58 27 38 64 81 28 93 42 68 80 43 35  8
Card 169: 48 77 19 68 54 66 27 85 16  5 | 59 52 17 39 81 26 29 47 60 56 82  9 53 27  4 92 35 14  1 65  7 15 89 50  6
Card 170: 22 96 99  2 89 17 76 66 92 79 | 36 22 62 65 48 75 39 55 35 46 73 38 79 92 70 25 78 57 56 40  3 91 51  4 30
Card 171: 84 97 61 74 15 32 63 86 72 31 |  9 54 13 17 26 48 45 77 37 12 79 93 62 85 28 96 66 47 35 73 91 20 42 38 60
Card 172: 76 83 90  1 93  7 50 27 47 38 | 74 99 56 14  4 65 48 59  5  3 25 45 52 73  9 68 92 10 78  2 89 71 85 51 55
Card 173:  6 26 77 10 92 67 28 87 34 54 | 71 35  8 76 58 31 16 42 25 52  7 17  1 70 20 66 47  2 56 94 86 19 33 23 85
Card 174: 23 90 80 21  9 88 74 82 99 76 | 67 48 60 54 44 59  8 47  2 35 45 33 36 96 65 85 37 69 24 20 11 84 43 34 78
Card 175: 37  6 59 24 57  7 95 70  4 71 | 74  6 47 95  4 25  8 46 71 59 37  9 58 70 24 19 28 99 44 35 61 84 90  7 57
Card 176:  5 98 51 33 68 20 94 75 57 46 | 74 43 87 46 49 57 75 69 20 58 45 98 97 14 54 38 51  5 34 68 33  8 64 94  9
Card 177: 76 99 60 12 58 28 22 13  7 39 | 51 14 79 26 70 33 90 37 11 53 56 44  4 92 96 99 30 69 83 47 38 82 17  8 52
Card 178: 98  7 86 82 15 63 54 89 97 60 | 55 64 78 79 87 19  6 77 86 21 70 80 65 32 56  7 39 50 23  1 46 92 53 63 58
Card 179:  6 81  5 26  8 40 75 13 21  2 | 19 42 60 47 10 59 98 78 26 37 25 16 55 32 48 15 85 57 83 68 18  2 30 35 88
